timestamp,pkts_30s_src0,pkts_30s_src1,pkts_30s_src2,pkts_30s_src3,pkts_30s_src4,pkts_30s_src5,pkts_10s_src0,pkts_10s_src1,pkts_10s_src2,pkts_10s_src3,pkts_10s_src4,pkts_10s_src5,pkts_5s_src0,pkts_5s_src1,pkts_5s_src2,pkts_5s_src3,pkts_5s_src4,pkts_5s_src5,avg_pkt_size_30s_src0,avg_pkt_size_30s_src1,avg_pkt_size_30s_src2,avg_pkt_size_30s_src3,avg_pkt_size_30s_src4,avg_pkt_size_30s_src5,avg_pkt_size_10s_src0,avg_pkt_size_10s_src1,avg_pkt_size_10s_src2,avg_pkt_size_10s_src3,avg_pkt_size_10s_src4,avg_pkt_size_10s_src5,avg_pkt_size_5s_src0,avg_pkt_size_5s_src1,avg_pkt_size_5s_src2,avg_pkt_size_5s_src3,avg_pkt_size_5s_src4,avg_pkt_size_5s_src5,pkt_size_var_30s_src0,pkt_size_var_30s_src1,pkt_size_var_30s_src2,pkt_size_var_30s_src3,pkt_size_var_30s_src4,pkt_size_var_30s_src5,pkt_size_var_10s_src0,pkt_size_var_10s_src1,pkt_size_var_10s_src2,pkt_size_var_10s_src3,pkt_size_var_10s_src4,pkt_size_var_10s_src5,pkt_size_var_5s_src0,pkt_size_var_5s_src1,pkt_size_var_5s_src2,pkt_size_var_5s_src3,pkt_size_var_5s_src4,pkt_size_var_5s_src5,tcp_30s_src0,tcp_30s_src1,tcp_30s_src2,tcp_30s_src3,tcp_30s_src4,tcp_30s_src5,tcp_10s_src0,tcp_10s_src1,tcp_10s_src2,tcp_10s_src3,tcp_10s_src4,tcp_10s_src5,tcp_5s_src0,tcp_5s_src1,tcp_5s_src2,tcp_5s_src3,tcp_5s_src4,tcp_5s_src5,udp_30s_src0,udp_30s_src1,udp_30s_src2,udp_30s_src3,udp_30s_src4,udp_30s_src5,udp_10s_src0,udp_10s_src1,udp_10s_src2,udp_10s_src3,udp_10s_src4,udp_10s_src5,udp_5s_src0,udp_5s_src1,udp_5s_src2,udp_5s_src3,udp_5s_src4,udp_5s_src5,queue_avg_30s_src0,queue_var_30s_src0,queue_avg_30s_src1,queue_var_30s_src1,queue_avg_30s_src2,queue_var_30s_src2,queue_avg_30s_src3,queue_var_30s_src3,queue_avg_30s_src4,queue_var_30s_src4,queue_avg_30s_src5,queue_var_30s_src5,queue_avg_10s_src0,queue_var_10s_src0,queue_avg_10s_src1,queue_var_10s_src1,queue_avg_10s_src2,queue_var_10s_src2,queue_avg_10s_src3,queue_var_10s_src3,queue_avg_10s_src4,queue_var_10s_src4,queue_avg_10s_src5,queue_var_10s_src5,queue_avg_5s_src0,queue_var_5s_src0,queue_avg_5s_src1,queue_var_5s_src1,queue_avg_5s_src2,queue_var_5s_src2,queue_avg_5s_src3,queue_var_5s_src3,queue_avg_5s_src4,queue_var_5s_src4,queue_avg_5s_src5,queue_var_5s_src5,label
128.5,1,1,0,18,15,2,0,0,0,5,7,1,0,0,0,1,1,1,32.0,64.0,0.0,475.77777777777777,500.0,64.0,0.0,0.0,0.0,500.0,500.0,64.0,0.0,0.0,0.0,500.0,500.0,64.0,0.0,0.0,0.0,10560.88888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18,15,2,0,0,0,5,7,1,0,0,0,1,1,1,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.1538461538461535,0.141025641025641,1.1538461538461535,0.141025641025641,1.1538461538461535,0.141025641025641,1.1538461538461535,0.141025641025641,1.1538461538461535,0.141025641025641,1.1538461538461535,0.141025641025641,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
176.5,2,2,1,10,11,1,0,1,0,3,5,1,0,0,0,1,2,0,48.0,64.0,64.0,500.0,500.0,64.0,0.0,64.0,0.0,500.0,500.0,64.0,0.0,0.0,0.0,500.0,500.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,10,11,1,0,1,0,3,5,1,0,0,0,1,2,0,0.925925925925926,0.0712250712250712,0.925925925925926,0.0712250712250712,0.925925925925926,0.0712250712250712,0.925925925925926,0.0712250712250712,0.925925925925926,0.0712250712250712,0.925925925925926,0.0712250712250712,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
149.5,48,2,0,18,20,1,29,1,0,5,4,0,0,1,0,2,2,0,983.3333333333334,64.0,0.0,500.0,500.0,64.0,989.7931034482758,64.0,0.0,500.0,500.0,0.0,0.0,64.0,0.0,500.0,500.0,0.0,38857.07801418439,0.0,0.0,0.0,0.0,0.0,33933.24137931033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,18,20,1,29,1,0,5,4,0,0,1,0,2,2,0,1.4269662921348314,0.5883554647599593,1.4269662921348314,0.5883554647599593,1.4269662921348314,0.5883554647599593,1.4269662921348314,0.5883554647599593,1.4269662921348314,0.5883554647599593,1.4269662921348314,0.5883554647599593,1.8974358974358971,0.7260458839406208,1.8974358974358971,0.7260458839406208,1.8974358974358971,0.7260458839406208,1.8974358974358971,0.7260458839406208,1.8974358974358971,0.7260458839406208,1.8974358974358971,0.7260458839406208,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
291.0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,53.333333333333336,0.0,64.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
644.5,69,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,995.7101449275362,64.0,64.0,64.0,64.0,64.0,0.0,0.0,64.0,0.0,64.0,64.0,0.0,0.0,64.0,0.0,0.0,0.0,27212.38533674339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0.75,0.0907534246575342,0.75,0.0907534246575342,0.75,0.0907534246575342,0.75,0.0907534246575342,0.75,0.0907534246575342,0.75,0.0907534246575342,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
883.0,57,1,0,1,1,0,56,0,0,1,0,0,50,0,0,0,0,0,989.7543859649124,64.0,0.0,64.0,64.0,0.0,1006.2857142857144,0.0,0.0,64.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,32836.01002506266,0.0,0.0,0.0,0.0,0.0,17572.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,1,1,0,56,0,0,1,0,0,50,0,0,0,0,0,2.2666666666666666,1.8005649717514127,2.2666666666666666,1.8005649717514127,2.2666666666666666,1.8005649717514127,2.2666666666666666,1.8005649717514127,2.2666666666666666,1.8005649717514127,2.2666666666666666,1.8005649717514127,2.3508771929824563,1.7407581453634084,2.3508771929824563,1.7407581453634084,2.3508771929824563,1.7407581453634084,2.3508771929824563,1.7407581453634084,2.3508771929824563,1.7407581453634084,2.3508771929824563,1.7407581453634084,2.64,1.286122448979592,2.64,1.286122448979592,2.64,1.286122448979592,2.64,1.286122448979592,2.64,1.286122448979592,2.64,1.286122448979592,0
210.5,59,1,0,13,11,1,55,0,0,0,0,0,4,0,0,0,0,0,974.1016949152544,64.0,0.0,500.0,460.3636363636364,64.0,988.5090909090908,0.0,0.0,0.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,0.0,47290.12741087082,0.0,0.0,0.0,17281.45454545454,0.0,34007.14343434342,0.0,0.0,0.0,0.0,0.0,246016.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,13,11,1,55,0,0,0,0,0,4,0,0,0,0,0,2.247058823529412,1.5870448179271706,2.247058823529412,1.5870448179271706,2.247058823529412,1.5870448179271706,2.247058823529412,1.5870448179271706,2.247058823529412,1.5870448179271706,2.247058823529412,1.5870448179271706,2.9727272727272727,0.9205387205387208,2.9727272727272727,0.9205387205387208,2.9727272727272727,0.9205387205387208,2.9727272727272727,0.9205387205387208,2.9727272727272727,0.9205387205387208,2.9727272727272727,0.9205387205387208,4.125,0.0625,4.125,0.0625,4.125,0.0625,4.125,0.0625,4.125,0.0625,4.125,0.0625,0
794.0,13,37,18,17,16,14,5,12,8,5,6,5,2,6,5,2,2,3,500.0,500.0,475.77777777777777,474.3529411764706,500.0,500.0,500.0,500.0,445.5,500.0,500.0,500.0,500.0,500.0,412.8,500.0,500.0,500.0,0.0,0.0,10560.88888888889,11182.117647058823,0.0,0.0,0.0,0.0,23762.0,0.0,0.0,0.0,0.0,0.0,38019.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,18,17,16,14,5,12,8,5,6,5,2,6,5,2,2,3,0.3173913043478261,0.2689931350114417,0.3173913043478261,0.2689931350114417,0.3173913043478261,0.2689931350114417,0.3173913043478261,0.2689931350114417,0.3173913043478261,0.2689931350114417,0.3173913043478261,0.2689931350114417,0.2926829268292683,0.2621951219512195,0.2926829268292683,0.2621951219512195,0.2926829268292683,0.2621951219512195,0.2926829268292683,0.2621951219512195,0.2926829268292683,0.2621951219512195,0.2926829268292683,0.2621951219512195,0.35,0.3447368421052632,0.35,0.3447368421052632,0.35,0.3447368421052632,0.35,0.3447368421052632,0.35,0.3447368421052632,0.35,0.3447368421052632,1
33.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48.0,0.0,0.0,0.0,0.0,64.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
806.0,12,24,15,13,12,16,2,2,2,2,2,5,0,0,0,0,0,0,500.0,500.0,470.9333333333333,466.46153846153845,500.0,472.75,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12673.066666666666,14622.769230769234,0.0,11881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,15,13,12,16,2,2,2,2,2,5,0,0,0,0,0,0,0.391304347826087,0.7462971810797902,0.391304347826087,0.7462971810797902,0.391304347826087,0.7462971810797902,0.391304347826087,0.7462971810797902,0.391304347826087,0.7462971810797902,0.391304347826087,0.7462971810797902,0.8666666666666667,3.123809523809522,0.8666666666666667,3.123809523809522,0.8666666666666667,3.123809523809522,0.8666666666666667,3.123809523809522,0.8666666666666667,3.123809523809522,0.8666666666666667,3.123809523809522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
