timestamp,pkts_30s_src0,pkts_30s_src1,pkts_30s_src2,pkts_30s_src3,pkts_30s_src4,pkts_30s_src5,pkts_10s_src0,pkts_10s_src1,pkts_10s_src2,pkts_10s_src3,pkts_10s_src4,pkts_10s_src5,pkts_5s_src0,pkts_5s_src1,pkts_5s_src2,pkts_5s_src3,pkts_5s_src4,pkts_5s_src5,avg_pkt_size_30s_src0,avg_pkt_size_30s_src1,avg_pkt_size_30s_src2,avg_pkt_size_30s_src3,avg_pkt_size_30s_src4,avg_pkt_size_30s_src5,avg_pkt_size_10s_src0,avg_pkt_size_10s_src1,avg_pkt_size_10s_src2,avg_pkt_size_10s_src3,avg_pkt_size_10s_src4,avg_pkt_size_10s_src5,avg_pkt_size_5s_src0,avg_pkt_size_5s_src1,avg_pkt_size_5s_src2,avg_pkt_size_5s_src3,avg_pkt_size_5s_src4,avg_pkt_size_5s_src5,pkt_size_var_30s_src0,pkt_size_var_30s_src1,pkt_size_var_30s_src2,pkt_size_var_30s_src3,pkt_size_var_30s_src4,pkt_size_var_30s_src5,pkt_size_var_10s_src0,pkt_size_var_10s_src1,pkt_size_var_10s_src2,pkt_size_var_10s_src3,pkt_size_var_10s_src4,pkt_size_var_10s_src5,pkt_size_var_5s_src0,pkt_size_var_5s_src1,pkt_size_var_5s_src2,pkt_size_var_5s_src3,pkt_size_var_5s_src4,pkt_size_var_5s_src5,tcp_30s_src0,tcp_30s_src1,tcp_30s_src2,tcp_30s_src3,tcp_30s_src4,tcp_30s_src5,tcp_10s_src0,tcp_10s_src1,tcp_10s_src2,tcp_10s_src3,tcp_10s_src4,tcp_10s_src5,tcp_5s_src0,tcp_5s_src1,tcp_5s_src2,tcp_5s_src3,tcp_5s_src4,tcp_5s_src5,udp_30s_src0,udp_30s_src1,udp_30s_src2,udp_30s_src3,udp_30s_src4,udp_30s_src5,udp_10s_src0,udp_10s_src1,udp_10s_src2,udp_10s_src3,udp_10s_src4,udp_10s_src5,udp_5s_src0,udp_5s_src1,udp_5s_src2,udp_5s_src3,udp_5s_src4,udp_5s_src5,queue_avg_30s_src0,queue_var_30s_src0,queue_avg_30s_src1,queue_var_30s_src1,queue_avg_30s_src2,queue_var_30s_src2,queue_avg_30s_src3,queue_var_30s_src3,queue_avg_30s_src4,queue_var_30s_src4,queue_avg_30s_src5,queue_var_30s_src5,queue_avg_10s_src0,queue_var_10s_src0,queue_avg_10s_src1,queue_var_10s_src1,queue_avg_10s_src2,queue_var_10s_src2,queue_avg_10s_src3,queue_var_10s_src3,queue_avg_10s_src4,queue_var_10s_src4,queue_avg_10s_src5,queue_var_10s_src5,queue_avg_5s_src0,queue_var_5s_src0,queue_avg_5s_src1,queue_var_5s_src1,queue_avg_5s_src2,queue_var_5s_src2,queue_avg_5s_src3,queue_var_5s_src3,queue_avg_5s_src4,queue_var_5s_src4,queue_avg_5s_src5,queue_var_5s_src5,label
445.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32.0,0.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
837.0,73,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,908.5479452054794,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,96274.80669710808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
207.5,58,13,20,1,0,1,1,1,3,0,0,1,0,0,0,0,0,0,1006.896551724138,500.0,500.0,64.0,0.0,64.0,32.0,500.0,500.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,16966.620689655174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,13,20,1,0,1,1,1,3,0,0,1,0,0,0,0,0,0,2.333333333333333,1.990942028985507,2.333333333333333,1.990942028985507,2.333333333333333,1.990942028985507,2.333333333333333,1.990942028985507,2.333333333333333,1.990942028985507,2.333333333333333,1.990942028985507,1.0,0.4,1.0,0.4,1.0,0.4,1.0,0.4,1.0,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
800.5,47,0,0,17,15,1,22,0,0,4,5,0,22,0,0,3,2,0,1121.3617021276596,0.0,0.0,500.0,500.0,64.0,1277.090909090909,0.0,0.0,500.0,500.0,0.0,1277.090909090909,0.0,0.0,500.0,500.0,0.0,114602.62719703978,0.0,0.0,0.0,0.0,0.0,158284.46753246753,0.0,0.0,0.0,0.0,0.0,158284.46753246753,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,27,0,0,17,15,1,2,0,0,4,5,0,2,0,0,3,2,0,5.40625,21.41831487341772,5.40625,21.41831487341772,5.40625,21.41831487341772,5.40625,21.41831487341772,5.40625,21.41831487341772,5.40625,21.41831487341772,6.758064516129032,30.11451612903226,6.758064516129032,30.11451612903226,6.758064516129032,30.11451612903226,6.758064516129032,30.11451612903226,6.758064516129032,30.11451612903226,6.758064516129032,30.11451612903226,7.611111111111111,28.89102564102564,7.611111111111111,28.89102564102564,7.611111111111111,28.89102564102564,7.611111111111111,28.89102564102564,7.611111111111111,28.89102564102564,7.611111111111111,28.89102564102564,0
425.0,52,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,897.6153846153846,500.0,0.0,64.0,0.0,412.8,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,104898.0452488688,0.0,0.0,0.0,0.0,38019.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,3.2288135593220337,4.06312098188194,3.2288135593220337,4.06312098188194,3.2288135593220337,4.06312098188194,3.2288135593220337,4.06312098188194,3.2288135593220337,4.06312098188194,3.2288135593220337,4.06312098188194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
830.0,73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,908.5479452054794,0.0,0.0,64.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96274.80669710808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.986486486486488,140.4107737874861,21.986486486486488,140.4107737874861,21.986486486486488,140.4107737874861,21.986486486486488,140.4107737874861,21.986486486486488,140.4107737874861,21.986486486486488,140.4107737874861,11.5,0.0,11.5,0.0,11.5,0.0,11.5,0.0,11.5,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
463.5,78,0,0,2,0,0,27,0,0,1,0,0,0,0,0,0,0,0,962.7179487179488,0.0,0.0,64.0,0.0,0.0,987.2592592592592,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55608.30902430901,0.0,0.0,0.0,0.0,0.0,36446.81481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,2,0,0,27,0,0,1,0,0,0,0,0,0,0,0,5.5,30.84177215189873,5.5,30.84177215189873,5.5,30.84177215189873,5.5,30.84177215189873,5.5,30.84177215189873,5.5,30.84177215189873,11.892857142857142,22.154761904761905,11.892857142857142,22.154761904761905,11.892857142857142,22.154761904761905,11.892857142857142,22.154761904761905,11.892857142857142,22.154761904761905,11.892857142857142,22.154761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
836.0,73,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,908.5479452054794,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,96274.80669710808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,21.706666666666667,144.38576576576577,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
724.5,69,0,0,13,12,0,4,0,0,6,3,0,4,0,0,2,2,0,1063.768115942029,0.0,0.0,466.46153846153845,500.0,0.0,318.0,0.0,0.0,427.3333333333333,500.0,0.0,318.0,0.0,0.0,500.0,500.0,0.0,107139.23955669224,0.0,0.0,14622.769230769232,0.0,0.0,222554.66666666663,0.0,0.0,31682.666666666657,0.0,0.0,222554.66666666663,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,45,0,0,13,12,0,0,0,0,6,3,0,0,0,0,2,2,0,3.154255319148936,24.822723633035928,3.154255319148936,24.822723633035928,3.154255319148936,24.822723633035928,3.154255319148936,24.822723633035928,3.154255319148936,24.822723633035928,3.154255319148936,24.822723633035928,0.7692307692307693,0.1923076923076923,0.7692307692307693,0.1923076923076923,0.7692307692307693,0.1923076923076923,0.7692307692307693,0.1923076923076923,0.7692307692307693,0.1923076923076923,0.7692307692307693,0.1923076923076923,0.75,0.2142857142857142,0.75,0.2142857142857142,0.75,0.2142857142857142,0.75,0.2142857142857142,0.75,0.2142857142857142,0.75,0.2142857142857142,1
608.5,111,0,0,15,0,8,12,0,0,7,0,1,5,0,0,1,0,0,1015.8198198198198,0.0,0.0,441.8666666666667,0.0,500.0,484.3333333333333,0.0,0.0,375.4285714285714,0.0,500.0,831.2,0.0,0.0,64.0,0.0,0.0,97499.16723996728,0.0,0.0,23535.69523809524,0.0,0.0,227660.9696969697,0.0,0.0,45260.95238095239,0.0,0.0,185859.2,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,79,0,0,15,0,8,0,0,0,7,0,1,0,0,0,1,0,0,4.052238805970149,13.147626529009091,4.052238805970149,13.147626529009091,4.052238805970149,13.147626529009091,4.052238805970149,13.147626529009091,4.052238805970149,13.147626529009091,4.052238805970149,13.147626529009091,3.975,23.74934210526316,3.975,23.74934210526316,3.975,23.74934210526316,3.975,23.74934210526316,3.975,23.74934210526316,3.975,23.74934210526316,2.1666666666666665,8.166666666666671,2.1666666666666665,8.166666666666671,2.1666666666666665,8.166666666666671,2.1666666666666665,8.166666666666671,2.1666666666666665,8.166666666666671,2.1666666666666665,8.166666666666671,0
