timestamp,pkts_30s_src0,pkts_30s_src1,pkts_30s_src2,pkts_30s_src3,pkts_30s_src4,pkts_30s_src5,pkts_10s_src0,pkts_10s_src1,pkts_10s_src2,pkts_10s_src3,pkts_10s_src4,pkts_10s_src5,pkts_5s_src0,pkts_5s_src1,pkts_5s_src2,pkts_5s_src3,pkts_5s_src4,pkts_5s_src5,avg_pkt_size_30s_src0,avg_pkt_size_30s_src1,avg_pkt_size_30s_src2,avg_pkt_size_30s_src3,avg_pkt_size_30s_src4,avg_pkt_size_30s_src5,avg_pkt_size_10s_src0,avg_pkt_size_10s_src1,avg_pkt_size_10s_src2,avg_pkt_size_10s_src3,avg_pkt_size_10s_src4,avg_pkt_size_10s_src5,avg_pkt_size_5s_src0,avg_pkt_size_5s_src1,avg_pkt_size_5s_src2,avg_pkt_size_5s_src3,avg_pkt_size_5s_src4,avg_pkt_size_5s_src5,pkt_size_var_30s_src0,pkt_size_var_30s_src1,pkt_size_var_30s_src2,pkt_size_var_30s_src3,pkt_size_var_30s_src4,pkt_size_var_30s_src5,pkt_size_var_10s_src0,pkt_size_var_10s_src1,pkt_size_var_10s_src2,pkt_size_var_10s_src3,pkt_size_var_10s_src4,pkt_size_var_10s_src5,pkt_size_var_5s_src0,pkt_size_var_5s_src1,pkt_size_var_5s_src2,pkt_size_var_5s_src3,pkt_size_var_5s_src4,pkt_size_var_5s_src5,tcp_30s_src0,tcp_30s_src1,tcp_30s_src2,tcp_30s_src3,tcp_30s_src4,tcp_30s_src5,tcp_10s_src0,tcp_10s_src1,tcp_10s_src2,tcp_10s_src3,tcp_10s_src4,tcp_10s_src5,tcp_5s_src0,tcp_5s_src1,tcp_5s_src2,tcp_5s_src3,tcp_5s_src4,tcp_5s_src5,udp_30s_src0,udp_30s_src1,udp_30s_src2,udp_30s_src3,udp_30s_src4,udp_30s_src5,udp_10s_src0,udp_10s_src1,udp_10s_src2,udp_10s_src3,udp_10s_src4,udp_10s_src5,udp_5s_src0,udp_5s_src1,udp_5s_src2,udp_5s_src3,udp_5s_src4,udp_5s_src5,queue_avg_30s_src0,queue_var_30s_src0,queue_avg_30s_src1,queue_var_30s_src1,queue_avg_30s_src2,queue_var_30s_src2,queue_avg_30s_src3,queue_var_30s_src3,queue_avg_30s_src4,queue_var_30s_src4,queue_avg_30s_src5,queue_var_30s_src5,queue_avg_10s_src0,queue_var_10s_src0,queue_avg_10s_src1,queue_var_10s_src1,queue_avg_10s_src2,queue_var_10s_src2,queue_avg_10s_src3,queue_var_10s_src3,queue_avg_10s_src4,queue_var_10s_src4,queue_avg_10s_src5,queue_var_10s_src5,queue_avg_5s_src0,queue_var_5s_src0,queue_avg_5s_src1,queue_var_5s_src1,queue_avg_5s_src2,queue_var_5s_src2,queue_avg_5s_src3,queue_var_5s_src3,queue_avg_5s_src4,queue_var_5s_src4,queue_avg_5s_src5,queue_var_5s_src5,label
128.5,413,14,0,0,0,0,165,3,0,0,0,0,85,2,0,0,0,0,60.0,500.0,0.0,0.0,0.0,0.0,60.0,500.0,0.0,0.0,0.0,0.0,60.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,29.60889929742389,572.2833008982858,29.60889929742389,572.2833008982858,29.60889929742389,572.2833008982858,29.60889929742389,572.2833008982858,29.60889929742389,572.2833008982858,29.60889929742389,572.2833008982858,48.532738095238095,691.0453289848872,48.532738095238095,691.0453289848872,48.532738095238095,691.0453289848872,48.532738095238095,691.0453289848872,48.532738095238095,691.0453289848872,48.532738095238095,691.0453289848872,57.45402298850575,1025.6432103715583,57.45402298850575,1025.6432103715583,57.45402298850575,1025.6432103715583,57.45402298850575,1025.6432103715583,57.45402298850575,1025.6432103715583,57.45402298850575,1025.6432103715583,1
176.5,378,13,0,0,0,0,128,4,0,0,0,0,65,0,0,0,0,0,60.0,500.0,0.0,0.0,0.0,0.0,60.0,500.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,69.08184143222506,628.4702078824841,69.08184143222506,628.4702078824841,69.08184143222506,628.4702078824841,69.08184143222506,628.4702078824841,69.08184143222506,628.4702078824841,69.08184143222506,628.4702078824841,72.23863636363636,456.46361034004167,72.23863636363636,456.46361034004167,72.23863636363636,456.46361034004167,72.23863636363636,456.46361034004167,72.23863636363636,456.46361034004167,72.23863636363636,456.46361034004167,71.17692307692307,491.60492788461534,71.17692307692307,491.60492788461534,71.17692307692307,491.60492788461534,71.17692307692307,491.60492788461534,71.17692307692307,491.60492788461534,71.17692307692307,491.60492788461534,1
149.5,454,9,0,0,0,0,125,2,0,0,0,0,62,2,0,0,0,0,60.0,500.0,0.0,0.0,0.0,0.0,60.0,500.0,0.0,0.0,0.0,0.0,60.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,54.80129589632829,1286.827314334334,54.80129589632829,1286.827314334334,54.80129589632829,1286.827314334334,54.80129589632829,1286.827314334334,54.80129589632829,1286.827314334334,54.80129589632829,1286.827314334334,50.54330708661417,1481.5596175478067,50.54330708661417,1481.5596175478067,50.54330708661417,1481.5596175478067,50.54330708661417,1481.5596175478067,50.54330708661417,1481.5596175478067,50.54330708661417,1481.5596175478067,52.734375,1293.888640873016,52.734375,1293.888640873016,52.734375,1293.888640873016,52.734375,1293.888640873016,52.734375,1293.888640873016,52.734375,1293.888640873016,1
291.0,59,0,1,0,0,1,50,0,1,0,0,0,32,0,1,0,0,0,898.3898305084746,0.0,64.0,0.0,0.0,64.0,1008.3,0.0,64.0,0.0,0.0,0.0,999.46875,0.0,64.0,0.0,0.0,0.0,102874.00058445356,0.0,0.0,0.0,0.0,0.0,12324.499999999998,0.0,0.0,0.0,0.0,0.0,19257.03125,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,0,0,1,50,0,1,0,0,0,32,0,1,0,0,0,2.1311475409836067,18.924180327868854,2.1311475409836067,18.924180327868854,2.1311475409836067,18.924180327868854,2.1311475409836067,18.924180327868854,2.1311475409836067,18.924180327868854,2.1311475409836067,18.924180327868854,1.088235294117647,0.1670588235294118,1.088235294117647,0.1670588235294118,1.088235294117647,0.1670588235294118,1.088235294117647,0.1670588235294118,1.088235294117647,0.1670588235294118,1.088235294117647,0.1670588235294118,1.2575757575757576,0.1268939393939394,1.2575757575757576,0.1268939393939394,1.2575757575757576,0.1268939393939394,1.2575757575757576,0.1268939393939394,1.2575757575757576,0.1268939393939394,1.2575757575757576,0.1268939393939394,0
644.0,11,0,0,0,2,0,9,0,0,0,1,0,0,0,0,0,0,0,357.0,0.0,0.0,0.0,64.0,0.0,412.22222222222223,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186341.0,0.0,0.0,0.0,0.0,0.0,212594.44444444447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.4,1.1555555555555557,1.4,1.1555555555555557,1.4,1.1555555555555557,1.4,1.1555555555555557,1.4,1.1555555555555557,1.4,1.1555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
641.0,11,0,0,0,2,0,9,0,0,0,1,0,6,0,0,0,0,0,357.0,0.0,0.0,0.0,64.0,0.0,412.22222222222223,0.0,0.0,0.0,64.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,186341.0,0.0,0.0,0.0,0.0,0.0,212594.44444444447,0.0,0.0,0.0,0.0,0.0,241788.4,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.0769230769230769,1.2435897435897438,1.4,1.1555555555555557,1.4,1.1555555555555557,1.4,1.1555555555555557,1.4,1.1555555555555557,1.4,1.1555555555555557,1.4,1.1555555555555557,1.9166666666666667,1.1416666666666666,1.9166666666666667,1.1416666666666666,1.9166666666666667,1.1416666666666666,1.9166666666666667,1.1416666666666666,1.9166666666666667,1.1416666666666666,1.9166666666666667,1.1416666666666666,0
210.5,309,2,0,0,0,1,52,0,0,0,0,1,29,0,0,0,0,1,60.336569579288025,500.0,0.0,0.0,0.0,64.0,62.0,0.0,0.0,0.0,0.0,64.0,60.13793103448276,0.0,0.0,0.0,0.0,64.0,32.40583364855212,0.0,0.0,0.0,0.0,0.0,192.31372549019608,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,61.36378205128205,522.4034107304807,61.36378205128205,522.4034107304807,61.36378205128205,522.4034107304807,61.36378205128205,522.4034107304807,61.36378205128205,522.4034107304807,61.36378205128205,522.4034107304807,35.943396226415096,204.7948113207547,35.943396226415096,204.7948113207547,35.943396226415096,204.7948113207547,35.943396226415096,204.7948113207547,35.943396226415096,204.7948113207547,35.943396226415096,204.7948113207547,25.416666666666668,72.0014367816092,25.416666666666668,72.0014367816092,25.416666666666668,72.0014367816092,25.416666666666668,72.0014367816092,25.416666666666668,72.0014367816092,25.416666666666668,72.0014367816092,0
990.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,98.5,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,3577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.125,0.0625,0.125,0.0625,0.125,0.0625,0.125,0.0625,0.125,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
805.5,6,0,1,17,0,0,1,0,0,1,0,0,1,0,0,0,0,0,97.0,0.0,64.0,500.0,0.0,0.0,32.0,0.0,0.0,500.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,4553.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,17,0,0,1,0,0,1,0,0,1,0,0,0,0,0,24.27083333333333,1720.3908514492753,24.27083333333333,1720.3908514492753,24.27083333333333,1720.3908514492753,24.27083333333333,1720.3908514492753,24.27083333333333,1720.3908514492753,24.27083333333333,1720.3908514492753,39.25,2926.125,39.25,2926.125,39.25,2926.125,39.25,2926.125,39.25,2926.125,39.25,2926.125,77.5,0.0,77.5,0.0,77.5,0.0,77.5,0.0,77.5,0.0,77.5,0.0,0
